frame,head_x,head_y,head_z,thorax_x,thorax_y,thorax_z,abdomen_x,abdomen_y,abdomen_z
228,492.25537109375,800.4395141601562,0.0,500.4747619628906,787.644287109375,0.0,512.81787109375,759.6841430664062,0.0
229,491.91680908203125,804.3482055664062,0.0,500.285888671875,791.5900268554688,0.0,512.7471923828125,763.6729125976562,0.0
230,491.94964599609375,804.3826904296875,0.0,500.3255920410156,791.6139526367188,0.0,512.8458251953125,763.7273559570312,0.0
231,491.92120361328125,804.3594970703125,0.0,500.3089294433594,791.599365234375,0.0,512.8372802734375,763.7188110351562,0.0
232,491.9972229003906,804.4003295898438,0.0,500.3486328125,791.6336669921875,0.0,512.8673095703125,763.7274780273438,0.0
233,491.8966369628906,804.2862548828125,0.0,500.2917785644531,791.5738525390625,0.0,515.9259033203125,763.6720581054688,0.0
234,491.8489685058594,804.2776489257812,0.0,500.2646179199219,791.5699462890625,0.0,515.9418334960938,763.6732177734375,0.0
235,491.7632751464844,804.2608032226562,0.0,500.192626953125,791.547119140625,0.0,515.8897705078125,763.6265258789062,0.0
236,488.5807800292969,804.718505859375,0.0,499.9935302734375,791.8958740234375,0.0,515.7045288085938,763.9727172851562,0.0
237,491.7889404296875,804.2489624023438,0.0,500.18963623046875,791.5447998046875,0.0,515.85986328125,763.5867919921875,0.0
238,491.867919921875,804.8843383789062,0.0,500.3081970214844,788.8013305664062,0.0,516.117431640625,760.9006958007812,0.0
239,491.867919921875,804.8843383789062,0.0,500.3081970214844,788.8013305664062,0.0,516.117431640625,760.9006958007812,0.0
240,488.6971435546875,804.9977416992188,0.0,496.8480529785156,792.0843505859375,0.0,512.4544067382812,764.0944213867188,0.0
241,488.7204284667969,804.9420166015625,0.0,496.8638000488281,792.0369873046875,0.0,512.4617309570312,764.1006469726562,0.0
242,488.7276611328125,804.9579467773438,0.0,496.87152099609375,792.032470703125,0.0,512.504150390625,764.087158203125,0.0
243,488.7331848144531,805.0484619140625,0.0,496.8598327636719,792.0894165039062,0.0,512.452880859375,764.1452026367188,0.0
244,488.7169494628906,805.0513305664062,0.0,496.8388977050781,792.1104125976562,0.0,512.4197387695312,764.150390625,0.0
245,488.772705078125,805.1010131835938,0.0,496.8937683105469,792.1380615234375,0.0,512.4771118164062,764.19873046875,0.0
246,488.7431335449219,805.072021484375,0.0,496.873291015625,792.1160888671875,0.0,512.457275390625,764.1798095703125,0.0
247,488.74993896484375,805.1044921875,0.0,496.8757019042969,792.1432495117188,0.0,512.47900390625,764.2056274414062,0.0
248,488.7450256347656,805.13623046875,0.0,496.87396240234375,792.16162109375,0.0,512.4628295898438,764.2304077148438,0.0
249,488.775390625,808.082763671875,0.0,496.87957763671875,792.1841430664062,0.0,512.4642333984375,764.2463989257812,0.0
250,488.6998596191406,805.0953979492188,0.0,496.8118896484375,792.1546630859375,0.0,512.3609619140625,764.1636352539062,0.0
251,488.74786376953125,808.1129760742188,0.0,496.83349609375,792.2257080078125,0.0,512.3836669921875,764.2798461914062,0.0
252,488.72686767578125,808.1057739257812,0.0,496.8277587890625,792.2235717773438,0.0,512.3615112304688,764.26611328125,0.0
253,488.71063232421875,808.1118774414062,0.0,496.81842041015625,792.2160034179688,0.0,512.3361206054688,764.2611694335938,0.0
254,488.6728210449219,808.12548828125,0.0,496.78424072265625,792.2394409179688,0.0,512.3353271484375,764.2722778320312,0.0
255,488.6189270019531,808.1554565429688,0.0,496.74700927734375,792.260498046875,0.0,512.374267578125,764.3029174804688,0.0
256,488.66815185546875,808.166015625,0.0,496.767333984375,792.2674560546875,0.0,512.3809204101562,764.3173828125,0.0
257,488.6642761230469,808.1886596679688,0.0,496.7720031738281,792.2761840820312,0.0,512.361572265625,764.3173217773438,0.0
258,488.6783142089844,808.1881103515625,0.0,496.78759765625,792.275634765625,0.0,512.3500366210938,764.3251953125,0.0
259,488.70672607421875,808.1807861328125,0.0,496.8052978515625,792.2691650390625,0.0,512.3750610351562,764.3170166015625,0.0
260,488.6494445800781,808.1634521484375,0.0,496.7585144042969,792.2614135742188,0.0,512.3917846679688,764.2864379882812,0.0
261,488.62060546875,808.1682739257812,0.0,496.7217712402344,792.2576904296875,0.0,512.319580078125,764.2998046875,0.0
262,488.6557312011719,808.1445922851562,0.0,496.753662109375,792.237548828125,0.0,512.3087768554688,764.2749633789062,0.0
263,488.6194152832031,808.182861328125,0.0,496.7225646972656,792.2692260742188,0.0,512.2692260742188,764.3005981445312,0.0
264,488.6550598144531,808.1932373046875,0.0,496.7505798339844,792.2732543945312,0.0,512.3203125,764.2960205078125,0.0
265,488.5553894042969,808.213134765625,0.0,496.6789245605469,792.2855834960938,0.0,512.3036499023438,764.2938842773438,0.0
266,488.5984802246094,808.2064819335938,0.0,496.71240234375,792.2816772460938,0.0,512.3060302734375,764.325439453125,0.0
267,488.5715026855469,808.1681518554688,0.0,496.697509765625,792.259521484375,0.0,512.3052368164062,764.3021850585938,0.0
268,488.637451171875,808.1961669921875,0.0,496.73187255859375,792.2731323242188,0.0,512.3113403320312,764.3075561523438,0.0
269,488.60772705078125,808.1981201171875,0.0,496.7231750488281,792.2781982421875,0.0,512.3126220703125,764.3214111328125,0.0
270,488.6134338378906,808.24169921875,0.0,496.7397766113281,792.2986450195312,0.0,512.3728637695312,764.323486328125,0.0
271,488.6011962890625,808.2196655273438,0.0,496.71099853515625,792.2901000976562,0.0,512.3322143554688,764.3390502929688,0.0
272,488.61639404296875,808.2628173828125,0.0,496.72198486328125,792.323486328125,0.0,512.34619140625,764.3695068359375,0.0
273,488.6229553222656,808.2471923828125,0.0,496.7199401855469,792.303466796875,0.0,512.3406982421875,764.3366088867188,0.0
274,488.6158447265625,808.2649536132812,0.0,496.7091064453125,792.322265625,0.0,512.3026123046875,764.3546142578125,0.0
275,488.62371826171875,808.29150390625,0.0,496.7209777832031,792.3467407226562,0.0,512.324462890625,764.375732421875,0.0
276,488.5440368652344,808.24951171875,0.0,496.66973876953125,792.3154907226562,0.0,512.3294067382812,764.34375,0.0
277,488.4768981933594,808.268798828125,0.0,496.6112365722656,792.3260498046875,0.0,512.2413330078125,764.3530883789062,0.0
278,446.4528619224575,739.9220547560442,0.0,433.36091918638516,731.4415871250914,0.0,412.57575344154793,717.0780142833938,0.0
279,488.5474548339844,808.243896484375,0.0,496.6605224609375,792.2963256835938,0.0,512.2756958007812,764.3396606445312,0.0
280,488.51177978515625,808.2979736328125,0.0,496.6307678222656,792.3505859375,0.0,512.266845703125,764.3904418945312,0.0
281,488.4516296386719,808.246826171875,0.0,496.59869384765625,792.299072265625,0.0,512.2260131835938,764.3313598632812,0.0
282,421.0947265625,839.6614990234375,0.0,404.70220947265625,843.7139282226562,0.0,380.52264404296875,851.5709838867188,0.0
283,419.8580627441406,836.222412109375,0.0,403.88311767578125,839.9343872070312,0.0,379.6466369628906,844.0601806640625,0.0
284,419.8367919921875,836.5640869140625,0.0,403.90570068359375,837.2047119140625,0.0,379.75177001953125,841.3540649414062,0.0
285,419.8704833984375,835.8624877929688,0.0,403.9164733886719,839.5901489257812,0.0,379.6859130859375,843.6500854492188,0.0
286,419.9026794433594,835.8258666992188,0.0,403.9653015136719,839.5817260742188,0.0,379.7565002441406,843.6857299804688,0.0
287,419.95257568359375,835.8379516601562,0.0,404.02154541015625,839.5918579101562,0.0,379.7884216308594,843.7133178710938,0.0
288,419.9720764160156,835.8731689453125,0.0,404.03448486328125,839.6213989257812,0.0,379.80096435546875,843.7423095703125,0.0
289,420.0322265625,835.84765625,0.0,404.0843505859375,839.6189575195312,0.0,379.8785400390625,843.7783203125,0.0
290,420.06298828125,835.8905639648438,0.0,404.1097106933594,839.6494750976562,0.0,379.90545654296875,843.8356323242188,0.0
291,420.0328369140625,835.912353515625,0.0,404.0821838378906,839.6600341796875,0.0,379.8565979003906,843.8271484375,0.0
292,420.0497131347656,835.9342041015625,0.0,404.0908203125,839.675048828125,0.0,379.8394775390625,843.8116455078125,0.0
293,420.0202941894531,835.9752197265625,0.0,404.0665283203125,839.7094116210938,0.0,379.8417053222656,843.8778686523438,0.0
294,420.02239990234375,835.9556274414062,0.0,404.07720947265625,839.6915283203125,0.0,379.8456726074219,843.86181640625,0.0
295,420.03546142578125,835.9624633789062,0.0,404.08642578125,839.6974487304688,0.0,379.8436584472656,843.8701171875,0.0
296,419.9617004394531,836.0137939453125,0.0,404.0011901855469,839.720947265625,0.0,379.7340393066406,843.8801879882812,0.0
297,419.96881103515625,836.0053100585938,0.0,404.0138854980469,839.7260131835938,0.0,379.7688903808594,843.8827514648438,0.0
298,419.97442626953125,835.98681640625,0.0,404.022705078125,839.7099609375,0.0,379.7772521972656,843.856201171875,0.0
299,419.98651123046875,836.031005859375,0.0,404.0251770019531,839.7333374023438,0.0,379.7578430175781,843.8677368164062,0.0
300,419.936767578125,836.094970703125,0.0,403.991455078125,839.7830810546875,0.0,379.7392883300781,843.9421997070312,0.0
301,419.75872802734375,835.9579467773438,0.0,403.7124328613281,839.6324462890625,0.0,376.3855895996094,843.6116943359375,0.0
302,419.7390441894531,836.6613159179688,0.0,403.7953796386719,837.1935424804688,0.0,379.5028991699219,841.1685180664062,0.0
303,416.7806396484375,820.2969360351562,0.0,400.46435546875,823.8043212890625,0.0,375.9953308105469,827.6101684570312,0.0
304,399.25872404866084,820.5123727889455,0.0,382.82179722865783,817.5580453396731,0.0,357.5366871021821,807.8118702621772,0.0
305,404.41168212890625,820.9078369140625,0.0,388.19110107421875,820.9922485351562,0.0,360.768798828125,821.2454833984375,0.0
306,404.25469970703125,821.009765625,0.0,388.0852355957031,821.064208984375,0.0,360.7047424316406,821.3165893554688,0.0
307,404.2841796875,820.9580688476562,0.0,388.1192932128906,821.03857421875,0.0,363.7044372558594,821.3331909179688,0.0
308,404.20611572265625,820.8402099609375,0.0,388.05535888671875,820.9412841796875,0.0,360.6871643066406,821.2218017578125,0.0
309,404.236328125,820.8919067382812,0.0,388.08935546875,820.968017578125,0.0,363.70098876953125,821.2393798828125,0.0
310,404.2615051269531,820.9344482421875,0.0,388.1134033203125,820.9884643554688,0.0,360.7503662109375,821.2437744140625,0.0
311,404.33013916015625,820.9609985351562,0.0,388.1620788574219,821.0216674804688,0.0,363.7640075683594,821.2763061523438,0.0
312,404.38702392578125,821.006103515625,0.0,388.20733642578125,821.0333862304688,0.0,363.81109619140625,821.276611328125,0.0
313,404.4167175292969,821.0421142578125,0.0,388.2344665527344,821.0693359375,0.0,363.8276062011719,821.30615234375,0.0
314,404.43695068359375,821.0599975585938,0.0,388.2456359863281,821.0866088867188,0.0,363.8419189453125,821.3243408203125,0.0
315,404.38873291015625,821.0525512695312,0.0,388.2158508300781,821.0855712890625,0.0,363.8367004394531,821.3245849609375,0.0
316,404.4681396484375,821.1226806640625,0.0,388.27288818359375,821.1305541992188,0.0,363.86968994140625,821.3641967773438,0.0
317,404.4832763671875,821.0905151367188,0.0,388.29205322265625,821.1063842773438,0.0,363.9111328125,821.35888671875,0.0
318,404.482177734375,821.0921630859375,0.0,388.2922058105469,821.1040649414062,0.0,363.8942565917969,821.3599243164062,0.0
319,404.50933837890625,821.1261596679688,0.0,388.3136291503906,821.1402587890625,0.0,363.9119567871094,821.3863525390625,0.0
320,404.5018310546875,821.1031494140625,0.0,388.304931640625,821.1134643554688,0.0,363.89471435546875,821.3514404296875,0.0
321,404.51483154296875,821.1240234375,0.0,388.3182067871094,821.1322631835938,0.0,363.9366455078125,821.381591796875,0.0
322,404.53802490234375,821.105224609375,0.0,388.3372497558594,821.1190185546875,0.0,363.9350891113281,821.3611450195312,0.0
323,404.51739501953125,821.1218872070312,0.0,388.322021484375,821.1320190429688,0.0,363.9205017089844,821.3692626953125,0.0
324,404.5651550292969,821.1251831054688,0.0,388.3604431152344,821.1231689453125,0.0,363.9664001464844,821.3624267578125,0.0
325,404.5146789550781,821.083251953125,0.0,388.3273010253906,821.1031494140625,0.0,363.94085693359375,821.367431640625,0.0
326,404.595947265625,821.1854248046875,0.0,388.38543701171875,821.176025390625,0.0,363.9833679199219,821.427490234375,0.0
327,404.595947265625,821.1854248046875,0.0,388.38543701171875,821.176025390625,0.0,363.9833679199219,821.427490234375,0.0
328,404.55206298828125,821.1376342773438,0.0,388.34869384765625,821.1358642578125,0.0,363.9489440917969,821.3960571289062,0.0
329,404.5302734375,821.1661987304688,0.0,388.3145446777344,821.1522216796875,0.0,363.89862060546875,821.382568359375,0.0
330,404.5769958496094,821.1455078125,0.0,388.36370849609375,821.1346435546875,0.0,363.963623046875,821.3711547851562,0.0
331,404.537109375,821.1911010742188,0.0,388.3251647949219,821.1578369140625,0.0,363.9294128417969,821.3827514648438,0.0
332,404.55731201171875,821.1553955078125,0.0,388.34136962890625,821.13134765625,0.0,363.93743896484375,821.3456420898438,0.0
333,404.5120849609375,821.2533569335938,0.0,388.2950744628906,821.204345703125,0.0,363.8839416503906,821.406494140625,0.0
334,404.5519714355469,821.2277221679688,0.0,388.3373718261719,821.186767578125,0.0,363.93731689453125,821.3981323242188,0.0
335,400.589599609375,823.7304077148438,0.0,383.9522399902344,823.8355102539062,0.0,356.4316101074219,820.042236328125,0.0
336,500.6062927246094,812.986083984375,0.0,509.1015319824219,800.177001953125,0.0,521.25732421875,772.0517578125,0.0
337,527.7156982421875,840.222412109375,0.0,527.933837890625,823.7918090820312,0.0,524.41259765625,795.775634765625,0.0
338,572.7835693359375,804.511474609375,0.0,564.489990234375,791.8353881835938,0.0,548.6729736328125,768.2990112304688,0.0
339,476.6135559082031,828.1956176757812,0.0,492.2451171875,816.2888793945312,0.0,516.28564453125,796.030517578125,0.0
340,463.9710388183594,767.6085815429688,0.0,480.55718994140625,779.9542846679688,0.0,504.9781799316406,795.9872436523438,0.0
341,436.2715148925781,836.8650512695312,0.0,444.12188720703125,820.7696533203125,0.0,456.09442138671875,792.6497192382812,0.0
342,235.7899932861328,748.5196533203125,0.0,248.17236328125,739.8240356445312,0.0,264.9849853515625,716.0737915039062,0.0
343,235.7899932861328,748.5196533203125,0.0,248.17236328125,739.8240356445312,0.0,264.9849853515625,716.0737915039062,0.0
344,564.5844116210938,828.429443359375,0.0,544.7857055664062,832.2606811523438,0.0,516.7745971679688,840.0372924804688,0.0
345,636.0608520507812,780.4609375,0.0,616.5344848632812,783.67138671875,0.0,591.9103393554688,784.207275390625,0.0
346,652.34814453125,667.680908203125,0.0,648.1815185546875,683.5646362304688,0.0,636.2240600585938,704.0186157226562,0.0
347,652.7243041992188,668.3682250976562,0.0,648.4058227539062,684.132568359375,0.0,636.552978515625,704.5404052734375,0.0
348,652.621337890625,668.7843627929688,0.0,648.2904663085938,684.5084838867188,0.0,636.4805297851562,704.9429321289062,0.0
349,652.7842407226562,668.9552001953125,0.0,648.4017944335938,684.6585693359375,0.0,636.653564453125,705.0731201171875,0.0
350,652.8341064453125,668.8546142578125,0.0,648.4501953125,684.5870361328125,0.0,636.8341064453125,705.1032104492188,0.0
351,672.64892578125,640.747314453125,0.0,668.0851440429688,656.36279296875,0.0,655.765380859375,676.81787109375,0.0
352,732.3815307617188,332.6912841796875,0.0,735.9312744140625,352.11846923828125,0.0,732.6154174804688,376.3861083984375,0.0
353,560.5446166992188,176.4276885986328,0.0,576.760986328125,184.24948120117188,0.0,600.83349609375,196.3785858154297,0.0
354,560.5448608398438,176.4277801513672,0.0,576.7611694335938,184.24801635742188,0.0,600.8345336914062,196.377685546875,0.0
355,599.6527709960938,200.1591339111328,0.0,612.1012573242188,212.1899871826172,0.0,627.8487548828125,232.07530212402344,0.0
356,571.8091430664062,180.8609619140625,0.0,587.886474609375,192.72384643554688,0.0,604.247802734375,209.01846313476562,0.0
357,560.8933715820312,184.80746459960938,0.0,577.0811157226562,192.33297729492188,0.0,601.335205078125,203.8804931640625,0.0
358,419.91357421875,216.98687744140625,0.0,429.0984802246094,200.7540740966797,0.0,444.48016357421875,173.1657257080078,0.0
359,420.0002136230469,216.880859375,0.0,429.13201904296875,200.68014526367188,0.0,444.453369140625,173.05567932128906,0.0
360,420.1187744140625,216.8382568359375,0.0,431.939697265625,200.7169647216797,0.0,444.4945373535156,173.0197296142578,0.0
361,420.17828369140625,216.84353637695312,0.0,431.9876403808594,200.72567749023438,0.0,444.5212707519531,173.03529357910156,0.0
362,325.0364074707031,273.2862854003906,0.0,340.8030700683594,261.021484375,0.0,360.96063232421875,240.78741455078125,0.0
363,348.1845703125,320.60833740234375,0.0,348.87481689453125,336.69854736328125,0.0,348.7181701660156,360.86602783203125,0.0
364,372.8930358886719,328.7595520019531,0.0,360.51312255859375,336.8120422363281,0.0,340.13104248046875,352.2417907714844,0.0
365,507.87750244140625,395.93829345703125,0.0,496.17877197265625,380.259033203125,0.0,476.9057312011719,359.98345947265625,0.0
366,507.74578857421875,395.6993713378906,0.0,496.0406799316406,380.0736083984375,0.0,476.74151611328125,359.82879638671875,0.0
367,507.71636962890625,395.5843505859375,0.0,496.0151062011719,379.9778747558594,0.0,476.74871826171875,359.702880859375,0.0
368,507.7563781738281,395.6056213378906,0.0,496.04705810546875,379.997314453125,0.0,476.7625732421875,359.7116394042969,0.0
369,507.8244934082031,395.5803527832031,0.0,496.1083984375,379.9843444824219,0.0,479.870361328125,359.6128234863281,0.0
370,507.8368835449219,395.5329284667969,0.0,496.1143493652344,379.9435119628906,0.0,479.8934020996094,359.582275390625,0.0
371,507.8354187011719,395.5216064453125,0.0,496.1214599609375,379.93402099609375,0.0,479.9115295410156,359.5647277832031,0.0
372,507.8367919921875,395.5359802246094,0.0,496.128662109375,379.94256591796875,0.0,479.9398193359375,359.5596008300781,0.0
373,507.871337890625,395.5433349609375,0.0,496.1423034667969,379.957275390625,0.0,479.9345703125,359.57086181640625,0.0
374,504.31439208984375,392.89410400390625,0.0,495.6765441894531,376.9739685058594,0.0,476.3238220214844,356.751708984375,0.0
375,504.9673156738281,392.2675476074219,0.0,492.9147033691406,376.4844665527344,0.0,476.644287109375,356.1902160644531,0.0
376,504.96551513671875,392.10369873046875,0.0,492.92852783203125,376.37744140625,0.0,476.6448669433594,356.06988525390625,0.0
377,505.0318298339844,392.1820983886719,0.0,492.9991149902344,376.4324035644531,0.0,476.7205810546875,356.1349182128906,0.0
378,505.0330810546875,392.1793518066406,0.0,492.9991149902344,376.430908203125,0.0,476.72711181640625,356.13165283203125,0.0
379,504.99969482421875,392.1713562011719,0.0,492.9546813964844,376.42645263671875,0.0,476.6778259277344,356.13897705078125,0.0
380,505.0276794433594,392.1102294921875,0.0,492.9734191894531,376.3727722167969,0.0,476.6653747558594,356.0699157714844,0.0
381,520.3576049804688,396.0169677734375,0.0,511.6964416503906,380.19317626953125,0.0,491.9337158203125,359.9913024902344,0.0
382,524.6552124023438,396.7582092285156,0.0,512.7972412109375,380.81805419921875,0.0,493.2070617675781,360.4394836425781,0.0
383,524.5455932617188,396.7373352050781,0.0,512.6993408203125,380.8121643066406,0.0,493.11767578125,360.4451904296875,0.0
384,524.4708251953125,396.7805480957031,0.0,512.6439208984375,380.8634948730469,0.0,493.09466552734375,360.4866943359375,0.0
385,535.8933715820312,388.90069580078125,0.0,520.097900390625,377.1487731933594,0.0,496.0166015625,361.0925598144531,0.0
386,595.873779296875,697.0825805664062,0.0,603.7362670898438,680.8982543945312,0.0,615.3607177734375,652.435546875,0.0
387,484.84814453125,856.33544921875,0.0,480.62359619140625,840.1004028320312,0.0,468.79071044921875,816.0147705078125,0.0
388,300.0452880859375,804.4493408203125,0.0,320.03662109375,807.807373046875,0.0,350.57989501953125,812.1254272460938,0.0
389,300.0452880859375,804.449462890625,0.0,320.03662109375,807.8074340820312,0.0,350.5798645019531,812.1254272460938,0.0
390,348.3661193847656,748.3610229492188,0.0,364.8306884765625,751.5216064453125,0.0,393.05267333984375,751.9697265625,0.0
391,255.98733520507812,701.27099609375,0.0,272.3166809082031,712.8764038085938,0.0,292.1197814941406,729.2559814453125,0.0
392,176.2722625732422,504.54095458984375,0.0,180.5706024169922,520.8062133789062,0.0,184.56466674804688,544.7977294921875,0.0
393,228.07814025878906,347.8258972167969,0.0,228.13088989257812,364.0517578125,0.0,223.96820068359375,388.0146484375,0.0
394,212.82791137695312,383.76361083984375,0.0,205.0705108642578,396.4510803222656,0.0,193.26416015625,416.99603271484375,0.0
395,212.5664301652552,397.0650565221439,0.0,193.30211666028043,403.25800827973876,0.0,171.0690754692679,407.69981727446327,0.0
396,211.46163940429688,460.9676208496094,0.0,227.89251708984375,456.91668701171875,0.0,258.0180358886719,448.9655456542969,0.0
397,200.96804809570312,484.69488525390625,0.0,216.9327392578125,473.2835998535156,0.0,240.6647186279297,452.93157958984375,0.0
398,196.3338623046875,492.3079833984375,0.0,212.6089324951172,480.8182067871094,0.0,236.39952087402344,460.4039611816406,0.0
399,184.58372497558594,488.7856750488281,0.0,201.0543212890625,480.91656494140625,0.0,228.7075958251953,464.8050231933594,0.0
400,128.24661254882812,524.4276123046875,0.0,144.7295684814453,520.1947631835938,0.0,172.9892578125,504.72027587890625,0.0
401,128.24685668945312,524.4280395507812,0.0,144.7297821044922,520.1963500976562,0.0,172.99200439453125,504.7227783203125,0.0
402,240.0467529296875,355.81396484375,0.0,236.19007873535156,371.9678039550781,0.0,224.82562255859375,392.59588623046875,0.0
403,416.7440490722656,236.035400390625,0.0,400.95721435546875,243.77401733398438,0.0,376.9377136230469,252.19729614257812,0.0
404,540.0773315429688,208.4253692626953,0.0,524.0682373046875,212.15615844726562,0.0,496.7475891113281,216.33584594726562,0.0
405,823.5676879882812,300.33099365234375,0.0,807.6870727539062,296.8126220703125,0.0,779.5281372070312,292.7079772949219,0.0
406,660.692138671875,249.07940673828125,0.0,652.2003784179688,260.9273681640625,0.0,635.8018188476562,277.4468688964844,0.0
407,680.4946899414062,268.7311706542969,0.0,672.1390991210938,280.60009765625,0.0,656.1431274414062,297.3350830078125,0.0
408,757.5437622070312,365.40673828125,0.0,768.8243408203125,349.0549011230469,0.0,785.086181640625,325.1556396484375,0.0
409,796.8582763671875,460.8700866699219,0.0,788.659912109375,444.697509765625,0.0,776.841552734375,420.4455261230469,0.0
410,636.731689453125,863.6920166015625,0.0,648.3478393554688,847.7642822265625,0.0,660.82373046875,819.7271728515625,0.0
411,404.51824951171875,860.1348876953125,0.0,420.83465576171875,852.1751708984375,0.0,448.72491455078125,836.4898071289062,0.0
412,431.9196472167969,840.0247802734375,0.0,412.2984924316406,835.9449462890625,0.0,384.0012512207031,828.3831787109375,0.0
413,604.626220703125,816.5394897460938,0.0,588.0947265625,820.0548706054688,0.0,559.8330078125,827.7096557617188,0.0
414,563.9636840820312,792.4667358398438,0.0,544.3965454101562,788.308349609375,0.0,520.1913452148438,784.2822265625,0.0
415,564.5562744140625,795.7201538085938,0.0,548.2681884765625,795.9976196289062,0.0,520.6616821289062,796.3779296875,0.0
416,607.5223388671875,748.8839111328125,0.0,591.834716796875,756.6436767578125,0.0,567.8798828125,768.7261352539062,0.0
417,604.1782836914062,752.783935546875,0.0,591.6314697265625,760.5215454101562,0.0,567.7582397460938,772.73046875,0.0
418,605.05078125,760.3677978515625,0.0,588.4801025390625,764.8042602539062,0.0,564.4818725585938,780.0990600585938,0.0
419,716.92724609375,680.55224609375,0.0,708.367919921875,692.623779296875,0.0,692.0473022460938,712.5317993164062,0.0
420,793.5628662109375,424.3759765625,0.0,793.030029296875,443.8486328125,0.0,788.869873046875,467.94970703125,0.0
421,772.7198486328125,364.4462890625,0.0,772.1068115234375,380.304931640625,0.0,764.622802734375,404.3031921386719,0.0
422,788.1551513671875,343.628662109375,0.0,796.050537109375,360.2139587402344,0.0,800.6936645507812,384.26275634765625,0.0
423,724.5349731445312,312.5122985839844,0.0,743.9761352539062,320.3168029785156,0.0,768.1546020507812,332.24395751953125,0.0
424,600.9229736328125,311.8016357421875,0.0,608.6190795898438,327.86212158203125,0.0,616.37109375,351.9075622558594,0.0
425,844.6944580078125,320.0323791503906,0.0,828.3807983398438,319.56939697265625,0.0,797.1019287109375,315.916259765625,0.0
426,700.529296875,304.8867492675781,0.0,688.1959228515625,313.166748046875,0.0,668.2255859375,329.1592102050781,0.0
427,480.3954772949219,167.84738159179688,0.0,500.1329345703125,172.14730834960938,0.0,528.2965087890625,172.47152709960938,0.0
428,528.3894653320312,196.6510772705078,0.0,527.7827758789062,212.4131317138672,0.0,519.77294921875,233.17279052734375,0.0
429,799.9550170898438,251.68328857421875,0.0,784.2092895507812,256.54852294921875,0.0,756.4124145507812,271.6405334472656,0.0
430,727.9403686523438,241.08493041992188,0.0,735.6814575195312,260.6954650878906,0.0,747.5928955078125,288.2342529296875,0.0
431,592.1064453125,316.79443359375,0.0,608.4402465820312,308.4345397949219,0.0,632.5576782226562,288.79132080078125,0.0
432,592.1043701171875,316.6469421386719,0.0,608.41796875,308.35321044921875,0.0,632.5514526367188,288.683349609375,0.0
433,592.0655517578125,316.54241943359375,0.0,608.3785400390625,308.2677307128906,0.0,632.5326538085938,288.5650939941406,0.0
434,592.2421264648438,316.4309997558594,0.0,608.485107421875,308.19171142578125,0.0,632.62890625,288.44677734375,0.0
435,592.1192016601562,316.40618896484375,0.0,608.4041137695312,308.17303466796875,0.0,632.6063232421875,288.42022705078125,0.0
436,592.1851806640625,316.34234619140625,0.0,608.4435424804688,308.1506652832031,0.0,632.6490478515625,288.469970703125,0.0
437,592.2380981445312,316.34906005859375,0.0,608.5097045898438,308.1533203125,0.0,632.7357177734375,288.5522155761719,0.0
438,592.1935424804688,316.3553161621094,0.0,608.4522094726562,308.17706298828125,0.0,632.6257934570312,288.38873291015625,0.0
439,556.5543212890625,287.7720031738281,0.0,564.49169921875,303.9505615234375,0.0,572.9005737304688,327.7962951660156,0.0
440,539.8167724609375,276.6518859863281,0.0,551.8178100585938,288.8812255859375,0.0,563.9119262695312,309.5942077636719,0.0
441,412.7502136230469,244.62464904785156,0.0,432.4245300292969,248.79776000976562,0.0,456.5328369140625,256.6492004394531,0.0
442,356.1969909667969,368.204833984375,0.0,356.037353515625,348.492431640625,0.0,351.83477783203125,323.9102783203125,0.0
443,384.190185546875,428.6350402832031,0.0,400.4112854003906,420.25433349609375,0.0,421.03045654296875,400.15167236328125,0.0
444,384.273193359375,428.6135559082031,0.0,400.434326171875,420.2615051269531,0.0,421.0567932128906,400.0760192871094,0.0
445,191.78810119628906,543.7874145507812,0.0,208.471435546875,543.7928466796875,0.0,239.05711364746094,540.02734375,0.0
446,328.3382568359375,296.8405456542969,0.0,319.6768493652344,308.6327819824219,0.0,299.9305419921875,324.94244384765625,0.0
447,776.60107421875,596.25634765625,0.0,768.2247924804688,580.5910034179688,0.0,752.3867797851562,560.0399780273438,0.0
448,660.9383544921875,700.6214599609375,0.0,680.5576782226562,689.0780029296875,0.0,708.3864135742188,676.5011596679688,0.0
449,524.8470458984375,616.9095458984375,0.0,541.0894775390625,628.688232421875,0.0,561.46630859375,648.1400146484375,0.0
450,524.81298828125,617.0047607421875,0.0,541.032958984375,628.7494506835938,0.0,561.404296875,648.229248046875,0.0
451,524.8121337890625,617.1046142578125,0.0,541.038330078125,628.8163452148438,0.0,561.411865234375,648.300048828125,0.0
452,557.1714477539062,685.1397094726562,0.0,573.0213623046875,696.534912109375,0.0,592.7949829101562,712.4947509765625,0.0
453,540.7308349609375,628.8740234375,0.0,552.6273803710938,641.0009765625,0.0,564.9047241210938,661.5755004882812,0.0
454,543.6253662109375,628.2918701171875,0.0,555.9169921875,643.9915771484375,0.0,568.3016967773438,664.14892578125,0.0
455,527.5494995117188,608.57421875,0.0,539.7363891601562,620.9256591796875,0.0,551.5938720703125,641.38720703125,0.0
456,604.1673583984375,428.04644775390625,0.0,596.0767822265625,440.35992431640625,0.0,580.1012573242188,460.435791015625,0.0
